qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,data_source,ingestion_date
8027,1013,832,1,55,10,1:41.936,1:42.398,,dev,2024-06-12
8028,1013,817,4,3,11,1:42.486,1:42.477,,dev,2024-06-12
8029,1013,848,5,23,12,1:42.154,1:42.494,,dev,2024-06-12
8030,1013,825,210,20,13,1:42.382,1:42.699,,dev,2024-06-12
8031,1013,840,211,18,14,1:42.630,,,dev,2024-06-12
8032,1013,154,210,8,15,1:43.407,,,dev,2024-06-12
8033,1013,807,4,27,16,1:43.427,,,dev,2024-06-12
8034,1013,847,3,63,17,1:45.062,,,dev,2024-06-12
8035,1013,9,3,88,18,1:45.455,,,dev,2024-06-12
8036,1013,8,51,7,19,,,,dev,2024-06-12
8037,1013,842,9,10,20,,,,dev,2024-06-12
8038,1014,822,131,77,1,1:16.979,1:15.924,1:15.406,dev,2024-06-12
8039,1014,1,131,44,2,1:17.292,1:16.038,1:16.040,dev,2024-06-12
8040,1014,20,6,5,3,1:17.425,1:16.667,1:16.272,dev,2024-06-12
8041,1014,830,9,33,4,1:17.244,1:16.726,1:16.357,dev,2024-06-12
8042,1014,844,6,16,5,1:17.388,1:16.714,1:16.588,dev,2024-06-12
8043,1014,842,9,10,6,1:17.862,1:16.932,1:16.708,dev,2024-06-12
8044,1014,154,210,8,7,1:18.042,1:17.066,1:16.911,dev,2024-06-12
8045,1014,825,210,20,8,1:17.669,1:17.272,1:16.922,dev,2024-06-12
8046,1014,826,5,26,9,1:17.914,1:17.243,1:17.573,dev,2024-06-12
8047,1014,817,4,3,10,1:18.385,1:17.299,1:18.106,dev,2024-06-12
8048,1014,846,1,4,11,1:17.611,1:17.338,\N,dev,2024-06-12
8049,1014,848,5,23,12,1:17.796,1:17.445,\N,dev,2024-06-12
8050,1014,832,1,55,13,1:17.760,1:17.599,\N,dev,2024-06-12
8051,1014,8,51,7,14,1:18.132,1:17.788,\N,dev,2024-06-12
8052,1014,815,211,11,15,1:18.286,1:17.886,\N,dev,2024-06-12
8053,1014,807,4,27,16,1:18.404,\N,\N,dev,2024-06-12
8054,1014,840,211,18,17,1:18.471,\N,\N,dev,2024-06-12
8055,1014,841,51,99,18,1:18.664,\N,\N,dev,2024-06-12
8056,1014,847,3,63,19,1:19.072,\N,\N,dev,2024-06-12
8057,1014,9,3,88,20,1:20.254,\N,\N,dev,2024-06-12
8058,1015,1,131,44,1,1:11.542,1:10.835,1:10.166,dev,2024-06-12
8059,1015,822,131,77,2,1:11.562,1:10.701,1:10.252,dev,2024-06-12
8060,1015,830,9,33,3,1:11.597,1:10.618,1:10.641,dev,2024-06-12
8061,1015,20,6,5,4,1:11.434,1:11.227,1:10.947,dev,2024-06-12
8062,1015,842,9,10,5,1:11.740,1:11.457,1:11.041,dev,2024-06-12
8063,1015,825,210,20,6,1:11.865,1:11.363,1:11.109,dev,2024-06-12
8064,1015,817,4,3,7,1:11.767,1:11.543,1:11.218,dev,2024-06-12
8065,1015,826,5,26,8,1:11.602,1:11.412,1:11.271,dev,2024-06-12
8066,1015,832,1,55,9,1:11.872,1:11.608,1:11.417,dev,2024-06-12
8067,1015,848,5,23,10,1:12.007,1:11.429,1:11.653,dev,2024-06-12
8068,1015,807,4,27,11,1:12.097,1:11.670,\N,dev,2024-06-12
8069,1015,846,1,4,12,1:11.845,1:11.724,\N,dev,2024-06-12
8070,1015,154,210,8,13,1:11.837,1:12.027,\N,dev,2024-06-12
8071,1015,8,51,7,14,1:11.993,1:12.115,\N,dev,2024-06-12
8072,1015,841,51,99,15,1:11.976,1:12.185,\N,dev,2024-06-12
8073,1015,844,6,16,16,1:12.149,\N,\N,dev,2024-06-12
8074,1015,815,211,11,17,1:12.233,\N,\N,dev,2024-06-12
8075,1015,840,211,18,18,1:12.846,\N,\N,dev,2024-06-12
8076,1015,847,3,63,19,1:13.477,\N,\N,dev,2024-06-12
8077,1015,9,3,88,20,1:13.751,\N,\N,dev,2024-06-12
8078,1016,20,6,5,1,1:11.200,1:11.142,1:10.240,dev,2024-06-12
8079,1016,1,131,44,2,1:11.518,1:11.010,1:10.446,dev,2024-06-12
8080,1016,844,6,16,3,1:11.214,1:11.205,1:10.920,dev,2024-06-12
8081,1016,817,4,3,4,1:11.837,1:11.532,1:11.071,dev,2024-06-12
8082,1016,842,9,10,5,1:12.023,1:11.196,1:11.079,dev,2024-06-12
8083,1016,822,131,77,6,1:11.229,1:11.095,1:11.101,dev,2024-06-12
8084,1016,807,4,27,7,1:11.720,1:11.553,1:11.324,dev,2024-06-12
8085,1016,846,1,4,8,1:11.780,1:11.735,1:11.863,dev,2024-06-12
8086,1016,832,1,55,9,1:11.750,1:11.572,1:13.981,dev,2024-06-12
8087,1016,825,210,20,10,1:12.107,1:11.786,\N,dev,2024-06-12
8088,1016,830,9,33,11,1:11.619,1:11.800,\N,dev,2024-06-12
8089,1016,826,5,26,12,1:11.965,1:11.921,\N,dev,2024-06-12
8090,1016,841,51,99,13,1:12.122,1:12.136,\N,dev,2024-06-12
8091,1016,848,5,23,14,1:12.020,1:12.193,\N,dev,2024-06-12
8092,1016,154,210,8,15,1:12.109,\N,\N,dev,2024-06-12
8093,1016,815,211,11,16,1:12.197,\N,\N,dev,2024-06-12
8094,1016,8,51,7,17,1:12.230,\N,\N,dev,2024-06-12
8095,1016,840,211,18,18,1:12.266,\N,\N,dev,2024-06-12
8096,1016,847,3,63,19,1:13.617,\N,\N,dev,2024-06-12
8097,1016,9,3,88,20,1:14.393,\N,\N,dev,2024-06-12
8098,1017,1,131,44,1,1:30.609,1:29.520,1:28.319,dev,2024-06-12
8099,1017,822,131,77,2,1:30.550,1:29.437,1:28.605,dev,2024-06-12
8100,1017,844,6,16,3,1:30.647,1:29.699,1:28.965,dev,2024-06-12
8101,1017,830,9,33,4,1:31.327,1:30.099,1:29.409,dev,2024-06-12
8102,1017,846,1,4,5,1:30.989,1:30.019,1:29.418,dev,2024-06-12
8103,1017,832,1,55,6,1:31.073,1:30.319,1:29.522,dev,2024-06-12
8104,1017,20,6,5,7,1:31.075,1:29.506,1:29.799,dev,2024-06-12
8105,1017,817,4,3,8,1:30.954,1:30.369,1:29.918,dev,2024-06-12
8106,1017,842,9,10,9,1:31.152,1:30.421,1:30.184,dev,2024-06-12
8107,1017,841,51,99,10,1:31.180,1:30.408,1:33.420,dev,2024-06-12
8108,1017,848,5,23,11,1:31.445,1:30.461,\N,dev,2024-06-12
8109,1017,8,51,7,12,1:30.972,1:30.533,\N,dev,2024-06-12
8110,1017,807,4,27,13,1:30.865,1:30.544,\N,dev,2024-06-12
8111,1017,815,211,11,14,1:30.964,1:30.738,\N,dev,2024-06-12
8112,1017,825,210,20,15,1:31.166,1:31.440,\N,dev,2024-06-12
8113,1017,826,5,26,16,1:31.564,\N,\N,dev,2024-06-12
8114,1017,154,210,8,17,1:31.626,\N,\N,dev,2024-06-12
8115,1017,840,211,18,18,1:31.726,\N,\N,dev,2024-06-12
8116,1017,847,3,63,19,1:32.789,\N,\N,dev,2024-06-12
8117,1017,9,3,88,20,1:33.205,\N,\N,dev,2024-06-12
8118,1018,844,6,16,1,1:04.138,1:03.378,1:03.003,dev,2024-06-12
8119,1018,1,131,44,2,1:03.818,1:03.803,1:03.262,dev,2024-06-12
8120,1018,830,9,33,3,1:03.807,1:03.835,1:03.439,dev,2024-06-12
8121,1018,822,131,77,4,1:04.084,1:03.863,1:03.537,dev,2024-06-12
8122,1018,825,210,20,5,1:04.778,1:04.466,1:04.072,dev,2024-06-12
8123,1018,846,1,4,6,1:04.361,1:04.211,1:04.099,dev,2024-06-12
8124,1018,8,51,7,7,1:04.615,1:04.056,1:04.166,dev,2024-06-12
8125,1018,841,51,99,8,1:04.450,1:04.194,1:04.179,dev,2024-06-12
8126,1018,842,9,10,9,1:04.412,1:03.988,1:04.199,dev,2024-06-12
8127,1018,20,6,5,10,1:04.430,1:03.667,\N,dev,2024-06-12
8128,1018,154,210,8,11,1:04.552,1:04.490,\N,dev,2024-06-12
8129,1018,807,4,27,12,1:04.733,1:04.516,\N,dev,2024-06-12
8130,1018,848,5,23,13,1:04.708,1:04.665,\N,dev,2024-06-12
8131,1018,817,4,3,14,1:04.647,1:04.790,\N,dev,2024-06-12
8132,1018,832,1,55,15,1:04.453,1:13.601,\N,dev,2024-06-12
8133,1018,815,211,11,16,1:04.789,\N,\N,dev,2024-06-12
8134,1018,840,211,18,17,1:04.832,\N,\N,dev,2024-06-12
8135,1018,826,5,26,18,1:05.324,\N,\N,dev,2024-06-12
8136,1018,847,3,63,19,1:05.904,\N,\N,dev,2024-06-12
8137,1018,9,3,88,20,1:06.206,\N,\N,dev,2024-06-12
8138,1019,822,131,77,1,1:25.750,1:25.672,1:25.093,dev,2024-06-12
8139,1019,1,131,44,2,1:25.513,1:25.840,1:25.099,dev,2024-06-12
8140,1019,844,6,16,3,1:25.533,1:25.546,1:25.172,dev,2024-06-12
8141,1019,830,9,33,4,1:25.700,1:25.848,1:25.276,dev,2024-06-12
8142,1019,842,9,10,5,1:26.273,1:26.038,1:25.590,dev,2024-06-12
8143,1019,20,6,5,6,1:25.898,1:26.023,1:25.787,dev,2024-06-12
8144,1019,817,4,3,7,1:26.428,1:26.283,1:26.182,dev,2024-06-12
8145,1019,846,1,4,8,1:26.079,1:26.385,1:26.224,dev,2024-06-12
8146,1019,848,5,23,9,1:26.482,1:26.403,1:26.345,dev,2024-06-12
8147,1019,807,4,27,10,1:26.568,1:26.397,1:26.386,dev,2024-06-12
8148,1019,841,51,99,11,1:26.449,1:26.519,\N,dev,2024-06-12
8149,1019,8,51,7,12,1:26.558,1:26.546,\N,dev,2024-06-12
8150,1019,832,1,55,13,1:26.203,1:26.578,\N,dev,2024-06-12
8151,1019,154,210,8,14,1:26.347,1:26.757,\N,dev,2024-06-12
8152,1019,815,211,11,15,1:26.649,1:26.928,\N,dev,2024-06-12
8153,1019,825,210,20,16,1:26.662,\N,\N,dev,2024-06-12
8154,1019,826,5,26,17,1:26.721,\N,\N,dev,2024-06-12
8155,1019,840,211,18,18,1:26.762,\N,\N,dev,2024-06-12
8156,1019,847,3,63,19,1:27.789,\N,\N,dev,2024-06-12
8157,1019,9,3,88,20,1:28.257,\N,\N,dev,2024-06-12
